customer_id,total_revenue,order_count,avg_order_value,total_quantity,avg_shipping_days
1901,1071.90003206,4,267.975008015,8,2.0
1902,859.960022,4,214.9900055,7,3.5
1903,199.9900055,1,199.9900055,1,5.0
1905,689.95002368,4,172.48750592,4,6.0
1906,559.9300155999999,4,139.98250389999998,7,2.0
1909,919.9300232,4,229.9825058,9,2.0
1911,459.97001267999997,2,229.98500633999998,2,2.0
1913,829.93001556,3,276.64333852,12,5.0
1914,1229.7900162,5,245.95800324,20,5.0
1915,1389.8100127,5,277.96200254,24,2.8
1917,399.8399963,2,199.91999815,8,2.0
1919,199.9499969,1,199.9499969,5,4.0
1921,999.75000765,5,199.95000153,16,6.0
1922,649.95001604,3,216.6500053466667,4,2.0
1927,1635.7700539,10,163.57700539,18,2.7
1930,939.9000244,3,313.30000813333334,10,4.333333333333333
1937,709.8300018,4,177.45750045,12,2.0
1943,529.91001512,5,105.98200302400001,7,4.6
1950,539.9400177,2,269.97000885,5,3.0
1958,759.89002226,4,189.972505565,7,2.0
1961,1239.9100151799998,4,309.97750379499996,7,1.0
1964,50.0,1,50.0,1,2.0
1968,529.9700164999999,2,264.98500824999996,2,3.0
1971,769.77999876,5,153.955999752,17,2.0
1973,389.98000718000003,3,129.9933357266667,6,3.0
1974,829.92001342,4,207.480003355,8,3.0
1978,207.94000248,2,103.97000124,6,1.0
1980,119.9800034,1,119.9800034,2,4.0
1982,549.8500061,2,274.92500305,10,3.0
1990,719.89001844,5,143.978003688,9,2.0
1994,129.9900055,1,129.9900055,1,4.0
1997,749.9500122,3,249.98333739999998,14,3.3333333333333335
1999,199.9900055,1,199.9900055,1,3.0
2001,969.90002826,5,193.980005652,6,5.2
2006,1109.8700333,7,158.55286189999998,12,2.5714285714285716
2013,1499.7900238,6,249.96500396666667,14,2.6666666666666665
2021,429.9700165,2,214.98500825,2,4.0
2026,1713.86004258,7,244.83714894,11,2.5714285714285716
2027,119.9700012,1,119.9700012,3,2.0
2029,974.9700164999999,4,243.74250412499998,10,2.0
2034,1689.86003876,7,241.40857696571427,15,4.142857142857143
2037,609.93000795,4,152.4825019875,12,5.0
2039,1079.8900146400001,7,154.27000209142858,15,4.0
2045,431.97001077,2,215.985005385,2,0.0
2051,1045.94002727,5,209.188005454,8,2.0
2052,199.9900055,1,199.9900055,1,5.0
2059,539.90000148,3,179.96666716000001,8,6.0
2061,609.9500122,3,203.31667073333332,12,2.0
2068,949.9300270399999,4,237.48250675999998,4,2.75
2070,949.9400177,4,237.485004425,10,2.5
2071,859.91001128,5,171.98200225600002,17,1.4
2075,549.93999478,3,183.31333159333334,9,2.0
2079,349.93000798,3,116.64333599333334,5,4.666666666666667
2081,679.9300155799999,4,169.98250389499998,5,4.0
2082,679.9100266,4,169.97750665,9,2.0
2084,723.85001368,5,144.77000273599998,12,5.0
2089,1079.91002658,5,215.982005316,10,2.0
2091,1829.77002324,10,182.977002324,21,1.0
2093,935.89002039,7,133.69857434142858,13,2.0
2094,1159.7000121,7,165.67143030000003,22,1.8571428571428572
2097,589.8900146999999,4,147.47250367499998,7,6.0
2102,129.9900055,1,129.9900055,1,2.0
2110,1989.72002426,9,221.08000269555555,21,3.5555555555555554
2113,1775.79004863,8,221.97375607875,18,3.0
2114,1189.7900199800001,5,237.95800399600003,15,5.0
2116,549.9500122,2,274.9750061,10,2.0
2118,1029.87002944,6,171.64500490666668,14,4.333333333333333
2121,664.92001151,5,132.984002302,8,3.2
2125,1649.7800293,8,206.2225036625,19,2.5
2130,699.9300155799999,3,233.3100051933333,4,4.0
2133,979.82001498,5,195.964002996,10,5.0
2135,119.9800034,1,119.9800034,2,3.0
2137,2004.7600498699999,8,250.59500623374998,13,4.0
2139,479.95001604,3,159.98333868,3,3.3333333333333335
2144,799.960022,2,399.980011,2,2.0
2145,564.88000485,4,141.2200012125,13,4.0
2147,329.9400024,2,164.9700012,6,2.0
2149,783.9100266,5,156.78200532,10,5.0
2154,129.9900055,1,129.9900055,1,2.0
2156,599.9200135,5,119.98400269999999,9,2.0
2158,1344.85003662,5,268.970007324,14,1.2
2159,259.99000168,2,129.99500084,5,2.0
2161,369.9700012,2,184.9850006,8,2.0
2163,399.980011,1,399.980011,1,0.0
2167,459.97001267999997,2,229.98500633999998,2,2.0
2169,369.94001394,4,92.485003485,6,5.0
2174,1349.86003882,7,192.83714840285714,13,2.5714285714285716
2175,899.9200287,4,224.980007175,7,2.0
2177,899.87000273,6,149.97833378833334,13,4.0
2180,1039.88003158,5,207.976006316,7,5.0
2182,299.9500122,1,299.9500122,5,4.0
2187,369.9500122,2,184.9750061,5,2.0
2195,319.9000016,2,159.9500008,6,2.0
2204,839.9300232,4,209.9825058,10,2.0
2210,2419.7600708,11,219.97818825454544,25,3.090909090909091
2212,829.9500275,3,276.6500091666667,3,3.0
2218,559.9400177,2,279.97000885,5,2.0
2219,1764.75003826,9,196.08333758444445,15,2.0
2223,339.9600067,3,113.32000223333334,6,6.0
2230,339.92000578,2,169.96000289,6,4.0
2232,459.8900146,4,114.97250365,9,2.25
2234,1049.91001128,4,262.47750282,11,3.0
2235,1499.9000397,6,249.98333995,14,5.0
2239,1229.9200286999999,4,307.48000717499997,6,6.0
2241,244.98000718,2,122.49000359,2,4.0
2249,889.92000586,5,177.98400117199998,11,1.8
2252,986.9100208499999,5,197.38200417,9,4.0
2263,939.94002918,4,234.985007295,4,2.0
2267,1349.9200286999999,5,269.98400574,9,2.0
2268,119.9800034,1,119.9800034,2,5.0
2271,799.9000092,3,266.6333364,9,2.0
2272,529.96001054,4,132.490002635,6,3.0
2276,1699.8700332600001,7,242.83857618000002,15,3.7142857142857144
2278,1859.8500519,9,206.65000576666665,16,2.888888888888889
2284,159.9600067,1,159.9600067,4,6.0
2286,299.980011,1,299.980011,1,3.0
2292,819.960022,4,204.9900055,7,2.0
2297,589.90000912,5,117.98000182400001,9,2.0
2299,329.97000504,3,109.99000167999999,5,4.0
2301,179.9700012,1,179.9700012,3,4.0
2303,1679.88002776,7,239.98286110857143,16,2.0
2305,985.8200225,6,164.30333708333333,15,2.3333333333333335
2311,619.89001464,4,154.97250366,9,5.0
2313,363.9600144,3,121.32000479999999,4,5.0
2315,1174.92002297,4,293.7300057425,12,4.0
2317,1964.6900177,8,245.5862522125,23,5.0
2319,2297.71005242,11,208.8827320381818,28,4.454545454545454
2321,599.9700164999999,3,199.99000549999997,4,0.0
2322,199.9900055,1,199.9900055,1,5.0
2325,154.9700012,2,77.4850006,4,3.0
2327,554.92000578,5,110.984001156,7,6.0
2330,239.9600067,1,239.9600067,4,4.0
2340,49.97999954,1,49.97999954,1,3.0
2342,459.90000910000003,2,229.95000455000002,10,5.0
2345,949.9200134,4,237.48000335,9,3.0
2350,469.92000958,4,117.480002395,8,3.0
2351,149.9400024,1,149.9400024,3,1.0
2353,129.98999977,2,64.994999885,6,2.0
2355,499.9200134,3,166.64000446666668,8,5.0
2360,369.9700012,3,123.32333373333334,8,5.0
2362,953.8200226,7,136.26000322857143,20,2.0
2366,669.95002368,4,167.48750592,4,5.0
2367,1159.8300324,5,231.96600647999998,12,1.0
2371,689.9200095799999,4,172.48000239499999,8,1.0
2373,1099.9100342,5,219.98200684,8,0.0
2376,499.9700165,2,249.98500825,2,5.0
2377,949.9200134,4,237.48000335,12,3.0
2378,595.9200134,4,148.98000335,8,5.0
2383,469.9499969,4,117.487499225,8,0.0
2386,969.9500198999999,4,242.48750497499998,9,6.0
2387,1109.8800201,7,158.55428858571426,17,3.857142857142857
2389,349.96001054,2,174.98000527,2,2.0
2391,376.90000148,3,125.63333382666667,10,6.0
2394,1939.8600578799999,9,215.5400064311111,13,2.888888888888889
2398,754.92002488,5,150.984004976,8,2.0
2401,1425.88002022,5,285.176004044,10,3.0
2403,330.90999789,4,82.7274994725,10,2.0
2405,669.9300233,4,167.482505825,6,5.0
2407,379.88999939999997,2,189.94499969999998,6,2.0
2414,674.90002442,3,224.96667480666667,9,4.0
2418,889.91002658,5,177.982005316,6,2.0
2424,749.9500122,3,249.98333739999998,10,2.0
2425,1129.9400329999999,4,282.48500824999996,4,4.0
2427,509.980011,3,169.993337,7,4.0
2428,1059.8500213,4,264.962505325,14,5.0
2429,569.960022,5,113.9920044,5,6.0
2436,129.9900055,1,129.9900055,1,1.0
2438,429.9400177,2,214.97000885,6,4.0
2440,989.89002994,5,197.978005988,9,0.0
2446,909.89000706,4,227.472501765,11,6.0
2448,299.9700012,1,299.9700012,3,6.0
2449,199.9900055,1,199.9900055,1,4.0
2452,949.9700164999999,4,237.49250412499998,11,4.25
2455,769.8700103,4,192.467502575,10,5.0
2456,614.94002154,4,153.735005385,5,3.0
2458,1449.8500365999998,5,289.97000732,9,3.8
2460,699.960022,2,349.980011,2,6.0
2462,2229.7700348,9,247.75222608888888,28,3.4444444444444446
2463,789.8100128,3,263.27000426666666,14,4.0
2465,200.0,1,200.0,4,4.0
2467,1299.7699966,9,144.4188885111111,26,2.0
2470,239.96000672,3,79.98666890666667,3,2.0
2471,2129.77003484,10,212.977003484,22,4.5
2473,1149.90002826,9,127.76666980666667,11,4.333333333333333
2475,1119.9300232,5,223.98600464,13,2.0
2478,289.99000168,2,144.99500084,6,6.0
2480,929.92002108,5,185.984004216,7,3.0
2482,1179.72001262,7,168.53143037428572,23,2.0
2483,579.95001604,3,193.31667201333335,3,6.0
2486,739.85001376,6,123.30833562666668,11,3.5
2489,1019.8600311,4,254.965007775,13,3.0
2492,1167.7500191,7,166.8214313,18,6.0
2498,1089.85000803,8,136.23125100375,15,3.125
2500,899.9200287,3,299.9733429,7,1.0
2508,1119.88002394,5,223.976004788,10,2.0
2509,769.90002062,6,128.31667010333334,9,6.0
2511,1389.87004096,7,198.55286299428573,11,3.2857142857142856
2513,150.0,1,150.0,3,0.0
2519,749.88999562,4,187.472498905,10,3.0
2523,399.980011,1,399.980011,1,4.0
2525,729.9700164999999,4,182.49250412499998,7,4.0
2532,1719.78004836,9,191.08667204,23,4.222222222222222
2539,1259.81002048,5,251.96200409600002,16,6.0
2540,2119.82005318,9,235.5355614644444,14,3.6666666666666665
2548,939.90002824,5,187.980005648,12,2.0
2557,1249.960022,5,249.99200439999998,15,2.0
2559,1404.720047,5,280.9440094,17,5.0
2561,629.9700164999999,4,157.49250412499998,6,4.0
2571,989.81002042,6,164.96833673666666,13,5.333333333333333
2573,500.0,4,125.0,10,3.0
2593,429.9700165,2,214.98500825,2,3.0
2596,1419.8600388,7,202.8371484,8,2.0
2603,759.8500061,4,189.962501525,10,4.0
2605,599.9700164999999,2,299.98500824999996,2,3.0
2606,299.980011,1,299.980011,1,2.0
2608,879.9500275,4,219.987506875,4,3.0
2613,1359.84003064,8,169.98000383,15,2.75
2615,289.9500122,2,144.9750061,5,3.0
2617,229.95000074,2,114.97500037,4,3.0
2619,199.9900055,1,199.9900055,1,4.0
2622,99.95999908,1,99.95999908,2,5.0
2626,2024.68003848,11,184.06182167999998,27,4.181818181818182
2628,719.94001772,5,143.988003544,8,6.0
2631,549.92001728,4,137.48000432,8,6.0
2633,2084.86002547,9,231.6511139411111,21,3.7777777777777777
2641,791.86001214,5,158.372002428,9,2.0
2642,749.980011,4,187.49500275,9,2.0
2644,379.9900055,2,189.99500275,6,3.0
2646,619.94000624,4,154.98500156,10,4.0
2651,719.88002018,4,179.970005045,10,4.0
2653,489.84999849999997,3,163.28333283333333,10,5.666666666666667
2663,1049.7699891,4,262.442497275,14,6.0
2666,974.89002417,5,194.978004834,7,6.0
2667,729.960022,3,243.32000733333334,3,5.0
2669,399.94001388000004,4,99.98500347000001,7,4.0
2673,279.93000026,2,139.96500013,7,1.0
2678,1219.8900376,4,304.9725094,9,4.0
2681,129.9900055,1,129.9900055,1,4.0
2685,1259.87004478,6,209.97834079666666,11,3.6666666666666665
2687,193.95000074,2,96.97500037,4,6.0
2688,1629.77005394,9,181.0855615488889,18,1.8888888888888888
2692,129.9900055,1,129.9900055,1,4.0
2704,169.98000718,2,84.99000359,2,2.0
2710,1049.9100266,5,209.98200532,8,4.2
2712,299.9700012,1,299.9700012,3,5.0
2714,179.9900055,2,89.99500275,2,2.0
2717,359.94000626,3,119.98000208666667,4,5.0
2720,200.0,1,200.0,4,6.0
2726,839.9499969999999,4,209.98749924999998,10,2.75
2732,429.98000336,4,107.49500084,9,6.0
2734,699.960022,3,233.32000733333334,3,5.0
2738,1159.8500366,5,231.97000732,14,4.8
2741,819.87000276,5,163.974000552,13,5.0
2742,879.8000183400001,5,175.960003668,14,4.0
2744,789.94002918,4,197.485007295,4,4.0
2748,1699.88004688,8,212.48500586,14,4.0
2750,859.9100266,4,214.97750665,8,6.0
2752,979.9400177,4,244.985004425,9,2.0
2755,1429.8700409,7,204.2671487,13,2.7142857142857144
2758,59.99000168,1,59.99000168,1,4.0
2765,1149.8900299,4,287.472507475,6,3.0
2767,829.9500275,3,276.6500091666667,3,5.0
2769,199.9199982,1,199.9199982,4,6.0
2774,2089.80004508,8,261.225005635,13,2.5
2776,849.94002154,3,283.31334051333334,3,5.0
2778,329.9100037,2,164.95500185,5,3.0
2780,79.98000336,1,79.98000336,2,0.0
2782,449.9900055,2,224.99500275,6,6.0
2783,1974.8600559699998,9,219.42889510777775,14,2.2222222222222223
2784,859.92001728,5,171.984003456,9,6.0
2788,539.96001245,4,134.9900031125,4,6.0
2790,1305.8100395000001,7,186.54429135714287,18,6.0
2792,319.95000456,3,106.65000152,7,4.0
2798,899.9500122,3,299.9833374,13,6.0
2800,299.980011,1,299.980011,1,5.0
2802,949.9000244,4,237.4750061,9,2.5
2803,619.9600067,4,154.990001675,10,3.5
2805,539.94001006,3,179.98000335333333,6,5.0
2809,739.9300232,4,184.9825058,7,4.5
2812,199.9900055,1,199.9900055,1,2.0
2821,34.99000168,1,34.99000168,1,6.0
2826,649.91001512,4,162.47750378,5,3.25
2831,909.9100112799999,5,181.982002256,13,2.0
2839,299.980011,1,299.980011,1,3.0
2842,3069.6700362,16,191.8543772625,46,2.8125
2844,1869.83005144,12,155.81917095333333,21,5.166666666666667
2845,2579.55004123,11,234.50454920272725,34,4.818181818181818
2850,429.9700165,2,214.98500825,2,3.0
2852,729.8900146999999,4,182.47250367499998,7,2.0
2857,199.9499969,1,199.9499969,5,2.0
2859,449.93999104,2,224.96999552,5,6.0
2861,599.9700164999999,2,299.98500824999996,2,4.0
2863,939.95001986,6,156.65833664333334,10,4.666666666666667
2868,474.9400101,3,158.3133367,9,2.0
2870,314.9400024,2,157.4700012,6,4.0
2871,819.8800277600001,5,163.976005552,12,6.0
2872,1429.87004092,5,285.974008184,10,5.2
2874,129.9900055,1,129.9900055,1,6.0
2875,199.9199982,1,199.9199982,4,2.0
2882,129.9900055,1,129.9900055,1,2.0
2885,1149.82001878,7,164.26000268285716,16,2.857142857142857
2889,1769.7200165,7,252.81714521428572,23,2.4285714285714284
2897,619.9600144,3,206.65333813333334,5,3.0
2898,1359.8100052999998,6,226.6350008833333,15,3.6666666666666665
2901,659.9000092,4,164.9750023,8,6.0
2902,1329.920044,5,265.98400879999997,5,5.0
2908,499.97000504,3,166.65666834666666,7,5.0
2912,749.87001796,4,187.46750449,10,4.0
2913,1267.7600155300001,8,158.47000194125002,24,5.5
2915,699.8900146999999,3,233.29667156666665,6,3.0
2921,1909.7900315,8,238.7237539375,20,3.5
2923,939.9200134,6,156.65333556666667,16,3.6666666666666665
2925,729.86999894,6,121.64499982333332,13,5.666666666666667
2930,859.8800086599999,5,171.976001732,18,3.2
2936,879.9400177,4,219.985004425,6,2.0
2939,949.960022,4,237.4900055,7,3.0
2943,239.9600067,1,239.9600067,4,5.0
2944,299.95999908,2,149.97999954,6,1.0
2948,1784.81003948,9,198.31222660888886,20,3.2222222222222223
2953,639.9199982,2,319.9599991,8,5.0
2954,454.9900055,2,227.49500275,6,5.0
2959,969.85000992,8,121.23125124,14,2.5
2963,774.83001712,5,154.966003424,13,3.6
2964,765.89000698,5,153.17800139599998,11,6.0
2966,1059.90003208,5,211.980006416,6,4.4
2969,1174.84002685,5,234.96800537,14,3.0
2970,1125.83001702,7,160.83285957428572,18,3.4285714285714284
2980,1399.84002308,7,199.97714615428572,15,3.7142857142857144
2983,539.95000838,3,179.98333612666667,4,2.0
2988,329.980011,2,164.9900055,2,4.0
2992,949.960022,3,316.6533406666667,5,3.0
2997,299.9199982,2,149.9599991,6,5.0
2999,1144.84000788,6,190.80666798000001,14,2.6666666666666665
3001,1499.920044,5,299.98400879999997,5,6.0
3005,489.9600067,2,244.98000335,9,2.0
3007,629.9300232,4,157.4825058,7,6.0
3011,349.95000458,3,116.65000152666666,7,5.0
3013,399.980011,1,399.980011,1,2.0
3016,629.8800049,3,209.96000163333335,8,2.3333333333333335
3017,689.8400116,3,229.94667053333333,10,2.0
3021,799.9000244,2,399.9500122,10,4.0
3025,199.9900055,1,199.9900055,1,2.0
3026,799.9000091,6,133.31666818333335,13,3.5
3028,1079.85002898,5,215.97000579599998,8,5.0
3029,449.89000699999997,3,149.96333566666667,8,3.0
3031,129.9900055,1,129.9900055,1,3.0
3032,249.8999939,1,249.8999939,5,2.0
3034,199.9900055,1,199.9900055,1,4.0
3035,1079.85004048,5,215.970008096,14,4.0
3037,199.9900055,1,199.9900055,1,2.0
3039,199.9900055,1,199.9900055,1,1.0
3042,529.9700164999999,3,176.65667216666665,4,2.0
3044,1349.76002124,7,192.82286017714287,20,2.0
3048,999.9300232,3,333.31000773333335,5,6.0
3051,1139.78000638,6,189.96333439666668,20,2.0
3053,901.90003015,5,180.38000603,9,3.0
3058,879.8700104,4,219.9675026,11,2.0
3060,709.9400177,4,177.485004425,6,2.0
3061,339.9600067,2,169.98000335,6,2.0
3064,549.87999344,3,183.29333114666667,11,5.0
3066,429.9700012,2,214.9850006,8,2.0
3069,299.9700012,1,299.9700012,3,2.0
3071,1949.6800232599999,10,194.96800232599998,25,3.7
3075,299.9500122,1,299.9500122,5,2.0
3082,909.95000458,5,181.990000916,14,5.0
3085,725.95001986,4,181.487504965,8,3.75
3086,649.98000718,5,129.996001436,12,3.0
3088,1529.7600365399999,8,191.22000456749998,22,4.5
3090,239.9600067,1,239.9600067,4,2.0
3092,50.0,1,50.0,1,6.0
3094,159.9600067,1,159.9600067,4,2.0
3100,2079.77004624,10,207.977004624,24,5.0
3110,599.8600006,4,149.96500015,11,2.0
3112,689.95001604,4,172.48750401,6,3.0
3114,579.92999654,3,193.30999884666667,6,3.0
3116,629.9300155799999,3,209.97667185999998,4,4.0
3121,999.8800354,4,249.97000885,10,4.0
3122,1139.90003208,4,284.97500802,7,5.0
3126,431.93999667,3,143.97999889000002,10,3.0
3137,199.9900055,1,199.9900055,1,2.0
3138,1439.8800354,8,179.985004425,17,4.25
3139,129.9900055,1,129.9900055,1,2.0
3144,927.8700351699999,5,185.57400703399998,12,2.0
3146,299.9700012,1,299.9700012,3,6.0
3148,1529.91003038,8,191.2387537975,17,2.0
3149,714.8500176,5,142.97000352,10,5.2
3151,374.9400024,2,187.4700012,6,3.0
3153,1539.8200340399999,10,153.98200340399998,18,5.0
3154,561.86000633,6,93.64333438833334,9,2.5
3156,1049.9100189,5,209.98200378,14,2.0
3159,809.9100074400001,5,161.982001488,16,5.8
3163,50.0,1,50.0,1,2.0
3164,1369.9000435399998,8,171.23750544249998,8,4.5
3168,1089.93999868,5,217.98799973599998,16,3.4
3175,679.9300155799999,4,169.98250389499998,5,0.0
3177,949.9400025,3,316.6466675,8,2.0
3180,563.9200058,5,112.78400116,11,1.0
3181,2199.75006484,13,169.21154344923076,20,3.3846153846153846
3184,719.89001078,4,179.972502695,10,4.0
3187,399.9599915,1,399.9599915,4,2.0
3189,559.96001054,3,186.65333684666666,3,3.0
3192,964.8200225,5,192.96400450000002,15,3.2
3193,2494.7600518,13,191.90461936923077,23,5.0
3199,129.9900055,1,129.9900055,1,2.0
3201,150.0,1,150.0,3,1.0
3213,2329.65003584,13,179.2038489107692,29,3.1538461538461537
3216,1449.8600311,6,241.64333851666666,12,2.6666666666666665
3218,929.77000814,5,185.954001628,12,3.0
3222,773.86001584,5,154.772003168,13,6.0
3224,1419.8900452,6,236.64834086666667,9,4.333333333333333
3225,1249.930008,5,249.9860016,13,4.0
3226,559.94001772,3,186.64667257333335,5,3.0
3228,563.96001054,5,112.79200210799999,6,4.0
3229,819.91001892,6,136.65166982,9,3.1666666666666665
3231,849.9300232,3,283.31000773333335,9,2.0
3232,1609.8900108799999,6,268.3150018133333,14,5.833333333333333
3238,539.9400177,2,269.97000885,5,4.0
3239,699.9400024,5,139.98800048,12,5.0
3242,599.9300232,2,299.9650116,6,4.0
3243,799.8900223,4,199.972505575,7,6.0
3246,649.92001724,4,162.48000431,8,4.0
3250,649.9400177,4,162.485004425,9,4.0
3257,419.8900146,3,139.96333819999998,8,2.0
3259,629.9700164999999,4,157.49250412499998,4,5.0
3266,1989.82004164,10,198.982004164,21,4.5
3271,749.94002154,3,249.98000718,3,2.0
3273,129.9900055,1,129.9900055,1,3.0
3276,1394.72000504,7,199.2457150057143,17,3.7142857142857144
3279,499.96001054,3,166.65333684666666,5,2.0
3280,1839.7800293,8,229.9725036625,21,3.125
3282,799.89002228,5,159.978004456,9,2.8
3287,1309.91003038,5,261.982006076,11,2.0
3289,299.980011,1,299.980011,1,2.0
3293,1104.88999176,5,220.977998352,16,4.2
3297,659.8600159,3,219.95333863333335,9,2.0
3300,859.8900146,5,171.97800292,17,2.4
3302,1539.7800407,8,192.4725050875,21,4.0
3304,1094.8700103,8,136.8587512875,22,2.0
3310,279.94999695,2,139.974998475,9,5.0
3312,399.980011,1,399.980011,1,2.0
3319,1974.82004928,9,219.42444992,15,3.3333333333333335
3320,703.87001414,5,140.774002828,11,2.0
3322,829.9400177,4,207.485004425,7,2.0
3326,454.93000789999996,3,151.64333596666665,7,2.0
3330,419.98000336,4,104.99500084,8,4.0
3331,1823.8000261,9,202.64444734444444,29,2.0
3332,399.9700089,3,133.3233363,6,2.0
3334,514.8699950499999,3,171.6233316833333,13,6.0
3336,2034.70003128,11,184.97273011636364,25,4.545454545454546
3337,2509.80005264,10,250.980005264,13,4.0
3338,509.98000718000003,3,169.9933357266667,7,3.0
3353,689.89001462,7,98.55571637428571,11,4.857142857142857
3355,379.9500122,3,126.65000406666667,7,5.333333333333333
3362,229.9900055,2,114.99500275,3,2.0
3365,1019.8800049399999,5,203.97600098799998,9,2.0
3369,1269.8900299,5,253.97800597999998,9,4.0
3377,1484.7800217,7,212.11143167142856,18,4.285714285714286
3379,849.83000938,4,212.457502345,11,4.0
3380,1319.9000244,7,188.55714634285712,14,0.5714285714285714
3381,1079.9300232,4,269.9825058,12,2.0
3386,459.92000576,4,114.98000144,9,0.0
3389,423.92001342000003,3,141.30667114000002,8,4.0
3391,103.9800034,1,103.9800034,2,1.0
3394,699.960022,2,349.980011,2,3.0
3402,299.95000838,2,149.97500419,5,6.0
3403,1229.8700256,4,307.4675064,12,2.0
3406,319.97001267999997,3,106.65667089333333,3,2.0
3407,1029.74999622,6,171.62499936999998,15,3.6666666666666665
3409,469.91000746,4,117.477501865,7,6.0
3411,299.9900055,2,149.99500275,3,2.0
3415,299.87999728,2,149.93999864,6,6.0
3420,379.95000458,3,126.65000152666666,6,2.0
3422,1329.75001142,7,189.96428734571427,21,5.142857142857143
3424,679.87999718,5,135.975999436,14,6.0
3430,1059.9200286999999,4,264.98000717499997,8,3.0
3434,489.96001818,3,163.32000606,3,4.0
3441,799.8500214000001,3,266.6166738,10,3.0
3444,829.9400177,4,207.485004425,6,2.0
3448,894.8900146,5,178.97800292,11,2.0
3452,519.9600144,2,259.9800072,3,4.0
3455,779.94002158,4,194.985005395,5,3.0
3457,250.0,2,125.0,5,2.0
3459,129.9900055,1,129.9900055,1,2.0
3468,2099.77004628,8,262.471255785,17,3.25
3470,249.8999939,1,249.8999939,5,2.0
3471,239.98000718,3,79.99333572666667,3,0.0
3473,319.9600067,2,159.98000335,4,2.0
3477,1454.8100280200001,7,207.83000400285715,15,5.0
3481,299.90999980000004,3,99.96999993333334,5,2.0
3482,299.9500122,1,299.9500122,5,5.0
3485,1129.9400329999999,5,225.98800659999998,6,5.0
3487,179.97000504,2,89.98500252,2,5.0
3489,31.98999977,1,31.98999977,1,6.0
3492,129.9900055,1,129.9900055,1,5.0
3500,1249.8500365999998,4,312.46250914999996,10,2.0
3503,799.9300232,2,399.9650116,6,6.0
3505,359.97001267999997,2,179.98500633999998,2,2.0
3506,1619.80001832,8,202.47500229,18,2.0
3508,1109.8100281,5,221.96200561999999,13,6.0
3510,1249.8200226,5,249.96400451999997,11,5.0
3512,1129.8800354,4,282.47000885,12,6.0
3514,499.9700165,2,249.98500825,2,6.0
3515,589.92001726,4,147.480004315,5,2.0
3518,391.94001388,4,97.98500347,7,3.0
3519,799.960022,3,266.6533406666667,3,6.0
3521,329.98000336,3,109.99333445333333,4,2.0
3523,129.9900055,1,129.9900055,1,6.0
3524,1089.87001414,6,181.64500235666665,13,5.166666666666667
3528,599.9400100600001,5,119.98800201200001,7,2.8
3531,1369.91002662,9,152.21222518000002,17,3.0
3537,447.93000794,4,111.982501985,10,1.0
3539,819.86001582,5,163.972003164,9,2.0
3543,489.8600007,3,163.2866669,9,2.0
3545,679.92002488,5,135.984004976,8,6.0
3547,129.9900055,1,129.9900055,1,3.0
3550,459.97001267999997,2,229.98500633999998,2,2.0
3557,699.9300155999999,3,233.31000519999998,6,4.0
3560,569.9300079,3,189.9766693,7,6.0
3566,699.9300232,2,349.9650116,6,5.0
3569,929.89001849,5,185.978003698,10,3.0
3572,1109.94002918,5,221.988005836,7,2.0
3582,949.9000244,4,237.4750061,9,3.0
3585,709.9600067,4,177.490001675,12,2.0
3586,1255.9000359,6,209.31667265,8,0.3333333333333333
3594,149.9400024,1,149.9400024,3,2.0
3597,599.9700164999999,2,299.98500824999996,2,4.5
3598,749.9700164999999,4,187.49250412499998,7,5.0
3600,179.97000504,2,89.98500252,2,2.0
3602,459.980011,3,153.32667033333334,6,5.0
3604,599.96001818,6,99.99333636333334,7,2.0
3608,1269.7900238,6,211.63167063333333,15,2.6666666666666665
3612,379.9600067,2,189.98000335,4,4.0
3615,50.0,1,50.0,1,3.0
3616,299.9500046,2,149.9750023,5,2.0
3617,997.94002727,5,199.58800545399998,7,2.0
3619,799.9300232,4,199.9825058,9,2.0
3620,1549.70001982,10,154.970001982,32,3.0
3622,641.90001867,5,128.380003734,7,2.0
3628,1049.8800049000001,4,262.47000122500003,12,4.0
3629,749.9600067,4,187.490001675,14,5.0
3631,1577.83003232,7,225.4042903314286,20,6.0
3633,559.94000624,4,139.98500156,9,3.0
3635,100.0,1,100.0,2,4.0
3641,1019.94002918,5,203.988005836,7,5.0
3643,1544.65001666,8,193.0812520825,23,2.0
3647,2139.80005648,9,237.7555618311111,18,5.111111111111111
3649,559.9300079,3,186.64333596666665,9,2.0
3651,1179.82002264,5,235.96400452799998,12,6.0
3653,1379.67002488,8,172.45875311,22,3.5
3655,439.91000749,3,146.63666916333332,8,3.0
3656,1009.7800141,5,201.95600282,14,6.0
3660,89.99000168,2,44.99500084,2,3.0
3664,150.0,1,150.0,3,6.0
3668,1099.960022,4,274.9900055,8,2.5
3669,1939.78002158,8,242.4725026975,23,2.375
3673,339.92000578,2,169.96000289,6,4.0
3678,624.96001627,3,208.32000542333333,3,2.0
3679,959.9100341999999,4,239.97750854999998,8,5.75
3680,1099.88000496,5,219.976000992,11,2.0
3697,249.97999954,2,124.98999977,5,3.0
3701,999.9500275,3,333.31667583333336,3,6.0
3704,449.91999816,3,149.97333272,9,3.0
3706,1619.7600327,7,231.3942903857143,25,2.5714285714285716
3708,1389.9000397,5,277.98000794,10,6.0
3710,1669.7900314600001,7,238.5414330657143,25,2.2857142857142856
